card_id,customer_id,card1,card2,card3,network,card5,card_type
C00779-K1,C00779,21415,437.0,150.0,visa,226.0,debit
C09795-K2,C09795,22044,512.0,150.0,mastercard,117.0,debit
C06681-K1,C06681,13789,420.0,150.0,mastercard,224.0,debit
C10015-K1,C10015,10039,110.0,150.0,mastercard,224.0,credit
C03933-K1,C03933,17904,453.0,150.0,visa,226.0,debit
C11872-K1,C11872,16943,555.0,150.0,visa,226.0,debit
C00081-K2,C00081,10465,574.0,150.0,visa,226.0,debit
C12030-K1,C12030,18913,181.0,150.0,visa,226.0,credit
C03696-K1,C03696,14661,101.0,150.0,visa,226.0,debit
C11726-K1,C11726,20659,555.0,117.0,visa,226.0,debit
C10365-K1,C10365,13429,321.0,150.0,visa,226.0,debit
C12826-K2,C12826,13765,360.0,150.0,mastercard,166.0,debit
C08240-K1,C08240,15141,445.0,150.0,mastercard,229.0,debit
C01002-K1,C01002,15517,202.0,185.0,mastercard,137.0,credit
C05820-K1,C05820,20783,350.0,150.0,mastercard,224.0,debit
C03449-K1,C03449,23035,399.0,150.0,american express,137.0,credit
C09733-K1,C09733,19671,219.0,150.0,visa,226.0,debit
C07626-K2,C07626,13712,348.0,150.0,mastercard,102.0,credit
C02780-K2,C02780,19258,254.0,150.0,visa,226.0,debit
C06873-K1,C06873,16179,555.0,150.0,visa,226.0,debit
C06438-K1,C06438,23162,159.0,150.0,mastercard,117.0,debit
C04281-K1,C04281,13510,399.0,150.0,american express,132.0,credit
C10227-K1,C10227,19942,379.0,102.0,visa,138.0,debit
C01661-K1,C01661,21154,390.0,150.0,mastercard,224.0,debit
C00386-K1,C00386,16321,583.0,150.0,visa,226.0,credit
C03061-K2,C03061,16341,390.0,150.0,mastercard,224.0,debit
C06306-K1,C06306,19975,497.0,150.0,visa,195.0,debit
C00543-K1,C00543,22457,302.0,150.0,visa,226.0,credit
C08875-K1,C08875,21613,555.0,150.0,mastercard,224.0,debit
C02112-K1,C02112,12086,555.0,150.0,mastercard,117.0,debit
C13486-K2,C13486,10468,268.0,150.0,visa,166.0,debit
C03024-K1,C03024,20572,206.0,150.0,mastercard,126.0,debit
C00704-K1,C00704,11256,484.0,150.0,mastercard,224.0,credit
C11479-K1,C11479,20057,555.0,150.0,visa,226.0,debit
C09742-K2,C09742,22055,130.0,185.0,visa,195.0,credit
C10949-K1,C10949,13782,368.0,102.0,mastercard,224.0,debit
C09289-K1,C09289,16762,114.0,150.0,visa,226.0,debit
C11590-K1,C11590,18923,555.0,150.0,visa,226.0,credit
C10922-K2,C10922,20438,420.0,150.0,mastercard,224.0,debit
C01979-K1,C01979,22008,555.0,138.0,visa,226.0,debit
C10998-K1,C10998,22452,520.0,150.0,american express,143.0,credit
C13015-K2,C13015,18959,383.0,150.0,visa,226.0,debit
C09362-K1,C09362,15537,555.0,162.0,visa,226.0,debit
C00213-K1,C00213,18229,594.0,150.0,visa,195.0,debit
C05289-K2,C05289,18468,404.0,150.0,mastercard,102.0,credit
C06683-K1,C06683,15888,555.0,150.0,visa,226.0,debit
C04075-K1,C04075,23401,420.0,150.0,mastercard,224.0,debit
C13512-K1,C13512,23098,543.0,150.0,mastercard,117.0,debit
C07641-K1,C07641,13930,555.0,150.0,mastercard,117.0,debit
C11509-K2,C11509,17499,375.0,185.0,mastercard,224.0,debit
C12289-K1,C12289,14993,555.0,150.0,visa,226.0,debit
C01390-K1,C01390,13529,424.0,150.0,visa,226.0,debit
C12796-K2,C12796,18308,,150.0,discover,142.0,credit
C12841-K1,C12841,20131,369.0,150.0,mastercard,224.0,debit
C08447-K1,C08447,13094,555.0,150.0,visa,226.0,debit
C08719-K1,C08719,23225,352.0,117.0,mastercard,134.0,credit
C01119-K2,C01119,12040,360.0,150.0,visa,166.0,debit
C13516-K1,C13516,11132,485.0,150.0,mastercard,166.0,debit
C09365-K2,C09365,17801,111.0,150.0,mastercard,224.0,debit
C04025-K1,C04025,19849,321.0,150.0,visa,226.0,debit
C11489-K1,C11489,18541,555.0,150.0,visa,226.0,debit
C03085-K1,C03085,14731,383.0,150.0,visa,226.0,debit
C09791-K1,C09791,12697,273.0,185.0,mastercard,197.0,credit
C06220-K1,C06220,21105,562.0,150.0,visa,226.0,credit
C12712-K1,C12712,18814,555.0,150.0,visa,226.0,debit
C02740-K1,C02740,13742,148.0,150.0,visa,226.0,debit
C06190-K1,C06190,22819,170.0,150.0,visa,226.0,credit
C11543-K2,C11543,20026,453.0,150.0,visa,226.0,debit
C08219-K1,C08219,20990,343.0,150.0,visa,100.0,debit
C04083-K1,C04083,13902,555.0,102.0,visa,138.0,debit
C02962-K1,C02962,22511,396.0,150.0,mastercard,224.0,credit
C05542-K1,C05542,18559,555.0,150.0,visa,195.0,debit
C06940-K1,C06940,19682,103.0,185.0,visa,226.0,credit
C00067-K1,C00067,20290,143.0,150.0,visa,226.0,debit
C06644-K1,C06644,16155,275.0,150.0,mastercard,224.0,debit
C02198-K1,C02198,11498,360.0,150.0,visa,226.0,credit
C09902-K2,C09902,22369,111.0,150.0,mastercard,224.0,debit
C05969-K1,C05969,23369,321.0,150.0,visa,226.0,debit
C12852-K1,C12852,12036,143.0,150.0,visa,226.0,debit
C05327-K1,C05327,16448,383.0,150.0,visa,226.0,debit
C01296-K1,C01296,23311,543.0,150.0,mastercard,224.0,debit
C02398-K1,C02398,21892,325.0,150.0,visa,195.0,debit
C01618-K2,C01618,21807,199.0,150.0,mastercard,202.0,debit
C13227-K1,C13227,23289,354.0,143.0,visa,226.0,debit
C09710-K1,C09710,10592,399.0,150.0,american express,118.0,credit
C00854-K2,C00854,15058,170.0,150.0,mastercard,102.0,credit
C04288-K1,C04288,14008,543.0,150.0,mastercard,224.0,debit
C13054-K1,C13054,21020,446.0,150.0,visa,226.0,debit
C07987-K2,C07987,11539,583.0,150.0,visa,226.0,credit
C12166-K2,C12166,14670,490.0,150.0,visa,226.0,debit
C12426-K2,C12426,15897,528.0,150.0,visa,226.0,debit
C02855-K1,C02855,10890,458.0,150.0,visa,226.0,credit
C06224-K2,C06224,17503,583.0,150.0,visa,226.0,credit
C06031-K2,C06031,14518,360.0,150.0,mastercard,166.0,debit
C02897-K1,C02897,17981,490.0,150.0,visa,226.0,debit
C04030-K1,C04030,10567,147.0,150.0,visa,195.0,debit
C05996-K1,C05996,18478,266.0,185.0,mastercard,224.0,credit
C11045-K1,C11045,12744,,150.0,visa,166.0,debit
C02076-K1,C02076,21204,555.0,150.0,mastercard,117.0,debit
C09933-K2,C09933,15868,490.0,150.0,visa,226.0,debit
C03427-K2,C03427,14649,360.0,150.0,mastercard,166.0,debit
C01860-K1,C01860,12313,543.0,150.0,mastercard,224.0,debit
C05259-K1,C05259,19641,517.0,150.0,mastercard,224.0,debit
C10469-K1,C10469,13216,454.0,150.0,visa,226.0,debit
C10570-K1,C10570,18294,369.0,150.0,mastercard,224.0,debit
C11973-K1,C11973,12335,555.0,150.0,visa,226.0,credit
C11380-K1,C11380,19032,310.0,150.0,mastercard,224.0,debit
C01818-K1,C01818,17366,480.0,150.0,mastercard,171.0,debit
C03549-K1,C03549,18377,542.0,150.0,visa,226.0,debit
C11249-K1,C11249,18507,491.0,150.0,visa,226.0,debit
C04500-K2,C04500,11462,513.0,150.0,mastercard,224.0,debit
C01776-K1,C01776,13025,555.0,150.0,visa,226.0,debit
C05061-K1,C05061,16839,583.0,150.0,visa,226.0,credit
C12519-K1,C12519,18656,555.0,150.0,visa,226.0,debit
C10968-K1,C10968,17698,555.0,213.0,visa,226.0,credit
C10849-K1,C10849,17354,399.0,150.0,american express,236.0,credit
C02437-K1,C02437,17272,555.0,150.0,visa,226.0,debit
C05332-K2,C05332,16833,566.0,150.0,visa,226.0,credit
C05973-K1,C05973,15520,298.0,150.0,visa,226.0,debit
C04434-K1,C04434,11796,555.0,150.0,visa,226.0,debit
C09911-K1,C09911,15867,555.0,150.0,visa,226.0,debit
C13290-K1,C13290,16215,211.0,150.0,mastercard,224.0,credit
C00249-K1,C00249,13037,555.0,150.0,visa,226.0,debit
C13114-K1,C13114,11597,587.0,150.0,visa,226.0,debit
C08461-K1,C08461,14818,225.0,150.0,mastercard,224.0,debit
C10383-K3,C10383,11535,360.0,150.0,mastercard,166.0,debit
C04186-K1,C04186,11534,555.0,150.0,visa,226.0,debit
C07608-K1,C07608,23012,583.0,150.0,visa,226.0,credit
C00382-K1,C00382,20125,399.0,150.0,american express,150.0,credit
C09560-K1,C09560,15428,555.0,150.0,visa,226.0,debit
C02867-K1,C02867,23302,543.0,150.0,mastercard,224.0,debit
C08872-K1,C08872,20563,555.0,150.0,visa,226.0,debit
C10507-K2,C10507,16527,360.0,150.0,mastercard,166.0,debit
C04983-K1,C04983,10871,555.0,214.0,visa,147.0,credit
C03738-K2,C03738,23070,250.0,150.0,visa,226.0,debit
C05513-K2,C05513,12253,227.0,150.0,visa,226.0,debit
C07581-K1,C07581,12237,555.0,150.0,visa,226.0,debit
C06705-K1,C06705,21192,390.0,150.0,mastercard,224.0,debit
C10562-K2,C10562,12780,512.0,150.0,mastercard,117.0,debit
C08709-K1,C08709,13295,555.0,150.0,visa,226.0,debit
C06208-K1,C06208,12517,562.0,150.0,mastercard,197.0,credit
C00594-K1,C00594,17184,271.0,150.0,visa,226.0,credit
C09579-K2,C09579,14934,583.0,150.0,visa,226.0,credit
C02516-K1,C02516,18765,555.0,150.0,visa,226.0,credit
C01387-K1,C01387,11121,111.0,150.0,visa,226.0,debit
C11781-K1,C11781,14549,480.0,150.0,mastercard,117.0,debit
C10112-K1,C10112,11031,399.0,150.0,american express,146.0,credit
C01864-K1,C01864,20454,562.0,150.0,mastercard,197.0,credit
C09826-K1,C09826,18151,127.0,150.0,mastercard,224.0,debit
C11010-K1,C11010,18844,536.0,150.0,visa,226.0,debit
C10575-K1,C10575,16878,,150.0,visa,,credit
C10599-K1,C10599,14926,,150.0,visa,166.0,debit
C02231-K2,C02231,14089,327.0,150.0,discover,166.0,debit
C02321-K2,C02321,19338,566.0,150.0,visa,226.0,debit
C10326-K1,C10326,19917,555.0,150.0,visa,226.0,debit
C02765-K1,C02765,17538,360.0,150.0,mastercard,224.0,debit
C06331-K2,C06331,13978,260.0,150.0,visa,226.0,debit
C01509-K1,C01509,14944,555.0,150.0,visa,226.0,credit
C10927-K1,C10927,11844,490.0,150.0,mastercard,117.0,debit
C02132-K1,C02132,22577,583.0,150.0,visa,226.0,credit
C11545-K1,C11545,13084,352.0,117.0,mastercard,195.0,credit
C07845-K2,C07845,11929,413.0,150.0,visa,166.0,debit
C04957-K1,C04957,23222,151.0,150.0,visa,226.0,debit
C06631-K1,C06631,13176,,150.0,visa,166.0,debit
C05459-K2,C05459,22011,555.0,150.0,mastercard,117.0,debit
C08112-K4,C08112,17774,146.0,150.0,mastercard,102.0,credit
C09251-K1,C09251,11494,490.0,150.0,visa,226.0,debit
C01977-K1,C01977,10663,294.0,150.0,mastercard,117.0,debit
C04708-K1,C04708,12347,545.0,185.0,visa,226.0,credit
C08793-K1,C08793,10981,271.0,150.0,visa,195.0,debit
C00189-K1,C00189,20059,480.0,150.0,mastercard,100.0,debit
C05924-K1,C05924,17449,549.0,150.0,visa,226.0,credit
C00426-K2,C00426,23507,500.0,185.0,mastercard,102.0,credit
C00803-K1,C00803,20331,512.0,150.0,mastercard,117.0,debit
C05551-K2,C05551,20390,418.0,150.0,visa,226.0,debit
C00915-K2,C00915,17864,272.0,150.0,mastercard,224.0,debit
C09556-K1,C09556,17658,567.0,150.0,visa,166.0,debit
C11140-K2,C11140,11960,106.0,150.0,visa,226.0,debit
C08127-K1,C08127,11644,575.0,150.0,mastercard,117.0,debit
C12602-K1,C12602,17190,558.0,150.0,visa,226.0,credit
C01222-K1,C01222,18063,111.0,150.0,visa,226.0,debit
C12512-K1,C12512,11477,208.0,150.0,mastercard,219.0,debit
C09454-K1,C09454,19694,585.0,150.0,visa,226.0,debit
C03125-K2,C03125,15906,111.0,150.0,mastercard,224.0,debit
C08420-K1,C08420,19634,555.0,150.0,visa,226.0,debit
C10025-K1,C10025,21193,321.0,150.0,visa,226.0,debit
C07681-K1,C07681,16128,466.0,150.0,visa,226.0,debit
C10045-K1,C10045,15097,481.0,150.0,mastercard,197.0,credit
C13349-K2,C13349,10296,515.0,119.0,visa,226.0,credit
C03341-K2,C03341,12450,514.0,150.0,mastercard,224.0,debit
C05142-K1,C05142,13144,265.0,150.0,visa,226.0,debit
C08921-K1,C08921,13828,555.0,150.0,visa,226.0,debit
C04393-K1,C04393,22220,424.0,150.0,visa,226.0,debit
C08847-K1,C08847,16319,169.0,150.0,visa,226.0,debit
C08281-K2,C08281,21379,130.0,185.0,visa,226.0,credit
C10244-K1,C10244,11914,308.0,150.0,visa,226.0,debit
C11496-K2,C11496,19407,512.0,150.0,visa,226.0,debit
C07398-K1,C07398,21219,480.0,150.0,mastercard,224.0,debit
C11625-K2,C11625,13191,215.0,150.0,mastercard,229.0,debit
C12238-K1,C12238,22464,555.0,150.0,visa,226.0,debit
C01138-K2,C01138,12531,111.0,150.0,visa,226.0,debit
C02776-K1,C02776,21726,555.0,150.0,mastercard,102.0,credit
C02776-K2,C02776,21726,555.0,150.0,mastercard,224.0,credit
C09868-K1,C09868,13856,512.0,150.0,mastercard,219.0,credit
C03246-K1,C03246,14633,545.0,185.0,visa,137.0,credit
C01289-K1,C01289,10103,480.0,150.0,mastercard,224.0,debit
C13196-K2,C13196,14586,268.0,150.0,visa,166.0,debit
C11970-K1,C11970,10405,555.0,150.0,visa,226.0,debit
C04007-K1,C04007,21359,533.0,150.0,mastercard,224.0,debit
C02365-K1,C02365,13775,555.0,150.0,visa,226.0,debit
C10433-K1,C10433,18636,390.0,150.0,mastercard,224.0,debit
C03108-K1,C03108,12191,360.0,150.0,mastercard,229.0,debit
C04004-K1,C04004,11722,500.0,185.0,mastercard,102.0,credit
C03786-K1,C03786,23124,512.0,150.0,visa,166.0,debit
C01579-K1,C01579,22438,364.0,146.0,mastercard,166.0,debit
C01596-K2,C01596,22907,370.0,150.0,visa,166.0,debit
C07065-K1,C07065,19480,578.0,150.0,mastercard,,credit
C02525-K1,C02525,12678,555.0,150.0,visa,226.0,debit
C00978-K1,C00978,19077,500.0,185.0,mastercard,224.0,credit
C11788-K1,C11788,14493,141.0,185.0,visa,226.0,credit
C08288-K1,C08288,11075,359.0,150.0,visa,226.0,debit
C00395-K1,C00395,18970,399.0,150.0,american express,198.0,credit
C04746-K1,C04746,16204,555.0,150.0,mastercard,117.0,debit
C07644-K1,C07644,22242,555.0,150.0,visa,226.0,debit
C05753-K1,C05753,17523,562.0,150.0,mastercard,197.0,credit
C04406-K1,C04406,22411,170.0,150.0,mastercard,102.0,credit
C02502-K2,C02502,19787,161.0,150.0,mastercard,117.0,debit
C03967-K1,C03967,13888,584.0,150.0,mastercard,117.0,debit
C07508-K2,C07508,19950,500.0,185.0,mastercard,224.0,credit
C03862-K1,C03862,11063,480.0,150.0,mastercard,182.0,debit
C01036-K1,C01036,18574,555.0,150.0,mastercard,224.0,debit
C10176-K1,C10176,20905,555.0,150.0,visa,226.0,debit
C00849-K1,C00849,18140,111.0,150.0,visa,195.0,credit
C02280-K1,C02280,21838,399.0,150.0,american express,137.0,credit
C03910-K1,C03910,16591,555.0,150.0,visa,226.0,debit
C08466-K1,C08466,18901,404.0,150.0,visa,226.0,credit
C10924-K2,C10924,14551,258.0,150.0,visa,226.0,debit
C13456-K1,C13456,21503,489.0,150.0,mastercard,102.0,credit
C06947-K2,C06947,13432,111.0,150.0,visa,226.0,credit
C03867-K1,C03867,13388,555.0,150.0,visa,226.0,credit
C13413-K1,C13413,16866,555.0,223.0,visa,226.0,credit
C05932-K1,C05932,10294,390.0,150.0,mastercard,224.0,debit
C10164-K1,C10164,14603,231.0,150.0,mastercard,117.0,debit
C06194-K1,C06194,10733,,150.0,visa,166.0,debit
C11181-K1,C11181,17966,310.0,150.0,mastercard,224.0,debit
C05540-K2,C05540,22954,555.0,117.0,mastercard,166.0,debit
C02294-K1,C02294,10948,480.0,150.0,mastercard,117.0,debit
C03669-K1,C03669,23310,390.0,150.0,mastercard,117.0,debit
C05808-K1,C05808,20573,399.0,150.0,american express,102.0,credit
C12397-K1,C12397,17511,298.0,150.0,visa,226.0,debit
C03757-K1,C03757,22171,555.0,150.0,visa,226.0,debit
C04305-K1,C04305,14261,345.0,150.0,mastercard,166.0,debit
C08494-K1,C08494,11090,399.0,150.0,american express,237.0,credit
C07868-K1,C07868,17647,555.0,150.0,visa,226.0,debit
C04016-K1,C04016,20519,555.0,150.0,visa,226.0,debit
C02673-K2,C02673,19692,143.0,150.0,visa,226.0,debit
C04346-K2,C04346,20121,417.0,150.0,visa,226.0,debit
C02285-K2,C02285,12317,298.0,150.0,visa,226.0,debit
C12352-K2,C12352,20601,171.0,150.0,mastercard,224.0,debit
C06879-K1,C06879,23395,225.0,150.0,mastercard,117.0,debit
C09885-K1,C09885,10447,555.0,150.0,visa,226.0,debit
C11298-K3,C11298,17353,554.0,150.0,visa,137.0,credit
C02133-K1,C02133,10881,559.0,150.0,visa,166.0,debit
C08555-K1,C08555,10538,532.0,150.0,mastercard,224.0,debit
C13007-K1,C13007,12255,215.0,150.0,visa,226.0,debit
C06022-K2,C06022,17104,543.0,150.0,mastercard,224.0,debit
C06040-K1,C06040,17878,350.0,150.0,visa,226.0,debit
C13517-K1,C13517,16750,,150.0,visa,166.0,debit
C10325-K1,C10325,15535,555.0,150.0,visa,226.0,debit
C02914-K2,C02914,18558,555.0,203.0,mastercard,224.0,credit
C06198-K1,C06198,12268,373.0,150.0,visa,226.0,debit
C07386-K1,C07386,21100,111.0,150.0,mastercard,224.0,debit
C05736-K1,C05736,20724,177.0,185.0,mastercard,137.0,credit
C09795-K1,C09795,22044,480.0,150.0,mastercard,117.0,debit
C05859-K1,C05859,16903,554.0,150.0,mastercard,224.0,debit
C06173-K1,C06173,14227,543.0,150.0,mastercard,224.0,debit
C00723-K2,C00723,17927,555.0,150.0,visa,226.0,debit
C05786-K2,C05786,12350,111.0,150.0,visa,226.0,debit
C02576-K1,C02576,21349,399.0,150.0,american express,185.0,credit
C08397-K1,C08397,22945,555.0,150.0,mastercard,224.0,debit
C06059-K2,C06059,13617,565.0,150.0,visa,226.0,debit
C12666-K1,C12666,10842,,150.0,visa,226.0,debit
C04575-K2,C04575,22077,555.0,150.0,visa,226.0,debit
C10222-K1,C10222,16717,555.0,150.0,visa,226.0,debit
C02102-K1,C02102,18434,555.0,150.0,visa,226.0,debit
C07730-K1,C07730,17309,555.0,150.0,visa,226.0,debit
C12655-K1,C12655,18319,395.0,150.0,visa,226.0,debit
C06818-K1,C06818,12701,111.0,150.0,visa,166.0,debit
C05574-K1,C05574,14611,555.0,150.0,visa,226.0,debit
C06494-K2,C06494,16109,513.0,150.0,visa,166.0,debit
C03539-K1,C03539,11622,562.0,150.0,mastercard,219.0,credit
C09700-K1,C09700,19714,555.0,150.0,visa,226.0,debit
C11014-K1,C11014,12521,133.0,150.0,visa,226.0,debit
C09938-K1,C09938,19184,555.0,150.0,visa,226.0,debit
C11297-K1,C11297,12999,310.0,150.0,mastercard,224.0,debit
C04078-K1,C04078,18762,225.0,150.0,mastercard,224.0,debit
C09529-K1,C09529,22127,583.0,150.0,visa,226.0,credit
C03184-K1,C03184,13252,180.0,150.0,mastercard,224.0,debit
C05610-K1,C05610,16814,555.0,150.0,visa,166.0,debit
C02999-K2,C02999,13579,417.0,150.0,visa,226.0,debit
C03813-K1,C03813,20188,354.0,143.0,visa,226.0,debit
C03941-K1,C03941,10178,555.0,150.0,visa,226.0,debit
C07619-K1,C07619,16382,555.0,150.0,visa,226.0,debit
C02030-K1,C02030,20525,555.0,150.0,visa,226.0,debit
C12730-K1,C12730,14288,399.0,150.0,american express,131.0,credit
C09823-K1,C09823,14174,333.0,150.0,visa,226.0,debit
C04436-K1,C04436,21646,514.0,150.0,mastercard,195.0,debit
C02701-K1,C02701,16657,310.0,150.0,mastercard,224.0,debit
C12223-K1,C12223,10181,435.0,150.0,visa,226.0,debit
C02200-K1,C02200,13538,444.0,150.0,visa,226.0,debit
C08217-K2,C08217,18327,225.0,150.0,mastercard,195.0,debit
C06942-K2,C06942,23511,595.0,150.0,mastercard,224.0,debit
C13360-K1,C13360,18669,543.0,150.0,mastercard,224.0,debit
C05290-K2,C05290,12668,570.0,150.0,visa,226.0,debit
C06130-K1,C06130,14749,529.0,150.0,visa,162.0,credit
C06532-K2,C06532,22016,514.0,150.0,mastercard,224.0,debit
C12638-K1,C12638,13872,268.0,150.0,visa,166.0,debit
C08482-K1,C08482,13080,501.0,150.0,visa,226.0,debit
C13067-K1,C13067,13711,110.0,150.0,mastercard,102.0,credit
C12211-K2,C12211,15422,361.0,150.0,visa,195.0,debit
C03608-K1,C03608,22076,299.0,150.0,visa,226.0,debit
C03348-K1,C03348,10864,170.0,150.0,visa,195.0,credit
C01559-K1,C01559,17555,555.0,150.0,visa,226.0,debit
C08297-K1,C08297,21368,216.0,150.0,visa,226.0,credit
C12119-K1,C12119,21470,555.0,150.0,visa,226.0,debit
C03633-K1,C03633,10938,532.0,150.0,mastercard,224.0,debit
C05467-K1,C05467,15178,174.0,150.0,visa,226.0,debit
C04278-K1,C04278,13820,111.0,150.0,visa,226.0,debit
C03060-K1,C03060,20736,472.0,150.0,visa,166.0,debit
C04072-K2,C04072,12702,225.0,150.0,mastercard,126.0,debit
C12036-K2,C12036,22770,111.0,150.0,visa,226.0,debit
C00113-K1,C00113,20137,543.0,150.0,mastercard,224.0,debit
C12320-K1,C12320,18120,399.0,150.0,american express,137.0,credit
C05999-K1,C05999,18335,111.0,150.0,visa,226.0,debit
C09491-K1,C09491,18511,250.0,150.0,visa,226.0,debit
C03441-K3,C03441,15852,586.0,150.0,mastercard,224.0,credit
C02567-K1,C02567,14035,420.0,150.0,mastercard,117.0,debit
C09495-K1,C09495,18784,555.0,150.0,visa,226.0,debit
C10861-K1,C10861,11128,555.0,150.0,american express,199.0,debit
C12889-K1,C12889,18158,220.0,150.0,visa,226.0,debit
C05359-K1,C05359,19276,555.0,150.0,visa,226.0,debit
C11495-K1,C11495,20837,486.0,143.0,mastercard,224.0,debit
C04861-K2,C04861,22156,484.0,150.0,mastercard,224.0,credit
C04759-K1,C04759,14967,399.0,150.0,american express,150.0,credit
C04974-K2,C04974,13360,360.0,150.0,mastercard,166.0,debit
C03388-K1,C03388,17957,480.0,150.0,mastercard,117.0,debit
C01603-K1,C01603,15302,543.0,150.0,mastercard,117.0,debit
C07750-K2,C07750,14562,113.0,150.0,visa,226.0,debit
C04860-K1,C04860,17149,529.0,150.0,visa,162.0,credit
C02978-K1,C02978,19210,,150.0,visa,166.0,debit
C01126-K1,C01126,16372,268.0,150.0,visa,166.0,debit
C02071-K1,C02071,22444,527.0,150.0,visa,226.0,debit
C00415-K1,C00415,11425,321.0,150.0,visa,226.0,debit
C11995-K1,C11995,22344,399.0,150.0,american express,150.0,credit
C07462-K1,C07462,19231,389.0,150.0,visa,226.0,debit
C08374-K1,C08374,10117,583.0,150.0,mastercard,102.0,credit
C04296-K1,C04296,17859,111.0,150.0,visa,226.0,debit
C00924-K1,C00924,17989,555.0,150.0,visa,226.0,debit
C08214-K1,C08214,21266,555.0,150.0,visa,226.0,debit
C04421-K1,C04421,12299,555.0,150.0,visa,226.0,debit
C06556-K1,C06556,15415,555.0,150.0,mastercard,117.0,debit
C06434-K1,C06434,19822,555.0,150.0,mastercard,117.0,debit
C12947-K1,C12947,14102,555.0,150.0,visa,226.0,debit
C01357-K1,C01357,16831,543.0,150.0,mastercard,117.0,debit
C12831-K1,C12831,14485,467.0,150.0,visa,226.0,debit
C00527-K1,C00527,10167,512.0,150.0,visa,226.0,debit
C02389-K1,C02389,14857,555.0,133.0,mastercard,219.0,credit
C00285-K1,C00285,12124,555.0,150.0,visa,226.0,credit
C03108-K2,C03108,12191,360.0,150.0,mastercard,166.0,debit
C08087-K1,C08087,19620,500.0,185.0,mastercard,224.0,credit
C06855-K1,C06855,14517,177.0,185.0,mastercard,102.0,credit
C05738-K1,C05738,10061,555.0,119.0,visa,226.0,credit
C05673-K1,C05673,17848,390.0,150.0,mastercard,224.0,debit
C07594-K1,C07594,16394,277.0,144.0,visa,137.0,credit
C13468-K1,C13468,13253,543.0,150.0,mastercard,224.0,debit
C13410-K1,C13410,19810,512.0,150.0,visa,195.0,debit
C06840-K2,C06840,12032,443.0,150.0,mastercard,137.0,credit
C06870-K1,C06870,18643,555.0,150.0,visa,226.0,debit
C00232-K3,C00232,21426,173.0,150.0,visa,166.0,debit
C12957-K1,C12957,12339,555.0,150.0,visa,226.0,debit
C13340-K1,C13340,17156,,150.0,visa,166.0,debit
C10974-K1,C10974,22790,543.0,150.0,mastercard,117.0,debit
C06599-K1,C06599,21281,555.0,150.0,visa,226.0,debit
C06426-K1,C06426,17785,532.0,150.0,mastercard,224.0,debit
C06578-K1,C06578,19665,,150.0,visa,226.0,debit
C04096-K2,C04096,17625,295.0,150.0,visa,226.0,debit
C01695-K2,C01695,14371,589.0,150.0,visa,226.0,debit
C06582-K2,C06582,21145,170.0,150.0,mastercard,117.0,debit
C03441-K2,C03441,15852,443.0,150.0,mastercard,224.0,debit
C11965-K1,C11965,12023,119.0,150.0,visa,195.0,credit
C05135-K2,C05135,16452,555.0,150.0,visa,226.0,debit
C09641-K1,C09641,18598,302.0,150.0,visa,226.0,debit
C03511-K1,C03511,21184,302.0,150.0,visa,226.0,debit
